radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
CDMA,310,260,32173,33098,0,-74.121323,40.848679,1000,5,1,1238953112,1238953112,0
CDMA,310,260,32168,33318,0,-74.117409,40.878204,6246,20,1,1238972919,1325709877,0
CDMA,310,260,32157,33237,0,-74.12818908691399,40.805282592773,1000,1,1,1238953280,1238953280,0
CDMA,310,260,32173,33512,0,-74.130936,40.807571,1000,6,1,1238953281,1238953281,0
CDMA,310,260,32173,33511,0,-74.137116,40.815239,1000,8,1,1238973081,1352661591,0
CDMA,310,260,32172,32667,0,-74.131225,40.901558,1000,19,1,1238976786,1354381920,0
CDMA,310,260,32172,30883,0,-74.156341,40.903161,1376,22,1,1238959276,1238959276,0
CDMA,310,260,32169,33914,0,-74.132172,40.74678,1000,10,1,1238958594,1238958594,0
CDMA,310,260,32157,34971,0,-74.135478,40.745069,1000,13,1,1238958594,1238958594,0
CDMA,310,260,32157,34973,0,-74.151852,40.742481,1000,26,1,1238978394,1300061742,0
CDMA,310,260,32170,35761,0,-74.231186,40.770092,1000,8,1,1238958597,1238958597,0
CDMA,310,260,32170,34599,0,-74.236954,40.77095,1000,5,1,1238958598,1238958598,0
CDMA,310,260,32172,30881,0,-74.142839,40.901070000000004,4284,12,1,1238979074,1325707973,0
CDMA,310,260,32172,33338,0,-74.171708,40.909463,1000,29,1,1238959276,1238959276,0
CDMA,310,260,32160,33418,0,-74.23568,40.895108,1000,44,1,1238979130,1340233660,0
CDMA,310,260,32172,35841,0,-74.181747,40.864958,1000,11,1,1238959788,1238959788,0
CDMA,310,260,32172,35843,0,-74.184494018555,40.868453979492,1000,2,1,1238959786,1238959786,0
CDMA,310,260,32172,38672,0,-74.226151,40.893173,1000,3,1,1238959787,1238959787,0
CDMA,310,260,32160,33417,0,-74.239622,40.904944,1000,7,1,1238959789,1238959789,0
CDMA,310,260,32161,33541,0,-74.222946,40.685349,1000,3,1,1242793237,1242892309,0
CDMA,310,260,32174,34253,0,-74.222946166992,40.685806274414,1000,4,1,1242795813,1242862935,0
CDMA,310,260,32161,32208,0,-74.222946166992,40.685806274414,1000,1,1,1242861449,1242861449,0
CDMA,310,260,32174,33152,0,-74.189301,40.702139,1158,28,1,1242959582,1317050050,0
CDMA,310,260,32174,32487,0,-74.18129,40.698166,1000,3,1,1242959797,1338553038,0
UMTS,310,260,52194,32869363,0,-74.229698,40.738564000000004,1000,12,1,1253560617,1253560617,0
UMTS,310,260,52194,32865594,0,-74.22981300000001,40.738815,1000,5,1,1253558416,1253558416,0
CDMA,310,26,32170,32058,0,-74.22981262207,40.737991333008,1000,1,1,1253560470,1253560470,0
UMTS,310,260,52194,32866132,0,-74.163329,40.784521999999996,1000,17,1,1458906235,1480952717,0
UMTS,310,410,3985,164129315,0,-74.164203,40.736466,1000,5,1,1458931137,1536962296,0
CDMA,310,260,52162,39437,0,-74.378128051758,40.75309753418,1000,1,1,1280657205,1280657205,0
CDMA,310,410,3985,30441,0,-74.183807,40.691299,1000,2,1,1281302247,1306777536,0
CDMA,310,410,3995,37073,0,-74.195371,40.814446999999994,20059,2,1,1281652848,1326121976,0
CDMA,310,410,3985,17928,0,-74.179001,40.694503999999995,1000,3,1,1281740178,1306778239,0
CDMA,310,410,3985,37797,0,-74.17625427246101,40.695419311523,1000,1,1,1281721481,1281721481,0
UMTS,310,410,3998,151615149,0,-74.254531860352,40.869827270508,1000,2,1,1285691808,1286017444,0
UMTS,310,260,52162,124619674,0,-74.225349,40.754128,1000,4,1,1288848441,1444090968,0
UMTS,310,410,3995,151981326,0,-74.255905151367,40.878067016602,1000,1,1,1289145029,1289145029,0
UMTS,310,260,52194,32864055,0,-74.134375,40.822686,1000,107,1,1290865761,1445886077,0
UMTS,310,260,52159,177046498,0,-74.134139,40.885849,3302,3,1,1294404514,1446749340,0
CDMA,310,260,52159,35418,0,-74.157028198242,40.909652709961,1000,1,1,1295283705,1295283705,0
UMTS,310,260,52164,98400664,0,-74.179000854492,40.685806274414,1000,1,1,1296655336,1296655336,0
UMTS,310,260,52164,98402309,0,-74.170761108398,40.74348449707,1000,2,1,1299336335,1299336335,0
CDMA,310,260,32174,33151,0,-74.186897,40.711899,1000,4,1,1300081538,1344983883,0
CDMA,310,260,32174,30798,0,-74.187927,40.714989,1000,4,1,1300081538,1351206536,0
CDMA,310,260,32174,32762,0,-74.176254,40.723572,1000,2,1,1300061739,1300061739,0
CDMA,310,260,32157,32079,0,-74.17350769043,40.725631713867,1000,1,1,1300061739,1300061739,0
CDMA,310,260,32157,33012,0,-74.169387817383,40.728378295898,1000,1,1,1300061740,1300061740,0
CDMA,310,410,33034,30694,0,-74.11994934082,40.744857788086,1000,1,1,1300673435,1300673435,0
CDMA,310,260,32157,32153,0,-74.180374,40.718765000000005,1000,3,1,1300693236,1359223645,0
CDMA,310,260,32174,33153,0,-74.184494018555,40.711898803711,1000,1,1,1300673437,1300673437,0
CDMA,310,260,32174,32781,0,-74.18586730957,40.69953918457,1000,1,1,1300673438,1300673438,0
CDMA,310,260,32174,32488,0,-74.18586730957,40.69953918457,1000,1,1,1300673439,1300673439,0
CDMA,310,260,32170,33760,0,-74.12956237793,40.867080688477,1000,5,1,1301830782,1301830782,0
CDMA,310,260,32170,33297,0,-74.129391,40.867252,1000,8,1,1301839809,1318126869,0
CDMA,310,260,32170,33762,0,-74.12956237793,40.867080688477,1000,2,1,1301830634,1301830634,0
CDMA,310,260,32170,33309,0,-74.128876,40.869141,1000,2,1,1301850333,1326023373,0
CDMA,310,410,3985,38783,0,-74.18312072753899,40.688552856445,1000,1,1,1302551451,1302551451,0
CDMA,310,410,3985,32052,0,-74.181747436523,40.68717956543,1000,1,1,1302552220,1302552220,0
CDMA,310,410,3985,30447,0,-74.179687,40.691299,1000,2,1,1306709765,1306755546,0
CDMA,310,410,3985,17467,0,-74.181747436523,40.692672729492,1000,2,1,1306744934,1306744934,0
CDMA,310,410,3985,42097,0,-74.181747436523,40.692672729492,1000,1,1,1306745966,1306745966,0
CDMA,310,410,3985,38788,0,-74.181747436523,40.692672729492,1000,1,1,1306777740,1306777740,0
CDMA,310,410,3985,38782,0,-74.184494018555,40.696792602539,1000,1,1,1306780273,1306780273,0
CDMA,310,410,3995,25339,0,-74.217323,40.817240000000005,21932,2,1,1306887697,1326117169,0
UMTS,310,260,52159,177057404,0,-74.168472,40.90416,1000,3,1,1307192162,1434770326,0
UMTS,310,260,52159,177057403,0,-74.16566,40.90671,1000,7,1,1307192200,1446134417,0
UMTS,310,260,52162,124622614,0,-74.228684,40.896640999999995,1000,10,1,1307204114,1492258098,0
UMTS,310,260,52159,177047375,0,-74.153458,40.890427,1000,5,1,1307237633,1440177379,0
UMTS,310,260,52159,177044907,0,-74.149063,40.887131,1000,5,1,1307240974,1444387013,0
UMTS,310,260,52194,32867831,0,-74.15634200000001,40.837021,1000,18,1,1307537924,1480391263,0
UMTS,310,260,52159,177048152,0,-74.157944,40.909195000000004,1000,3,1,1307764841,1463400014,0
UMTS,310,260,52157,249136540,0,-74.117201,40.693360999999996,1826,2,1,1308139672,1423376666,0
CDMA,310,4162,1,586,0,-74.164361,40.868455,7753,3,1,1309486415,1351799197,0
CDMA,310,16,14,4870,0,-74.220458,40.714141,45871,5,1,1309713804,1352216570,0
CDMA,310,4162,8,976,0,-74.218368,40.68306,1000,3,1,1309795646,1367610131,0
CDMA,310,16,14,259,0,-74.271927,40.675507,1000,6,1,1310068016,1336483537,0
CDMA,310,4162,1,438,0,-74.214706,40.898666,1000,5,1,1310080789,1360856700,0
CDMA,310,4162,1,948,0,-74.193833,40.903884999999995,1000,5,1,1310081030,1357115179,0
CDMA,310,4162,8,464,0,-74.21195999999999,40.68306,1000,2,1,1310860410,1362309957,0
UMTS,310,410,3998,151623316,0,-74.183121,40.769577000000005,1000,3,1,1311843961,1449777347,0
CDMA,310,4162,15,4927,0,-74.150637,40.792773,61811,5,1,1312167529,1395810434,0
CDMA,310,16,14,4630,0,-74.356612,40.862503000000004,2693,9,1,1313697026,1375889061,0
UMTS,310,410,3985,164132842,0,-74.16526794433601,40.735244750977,1000,1,1,1313695529,1313695529,0
CDMA,310,410,33049,2794,0,-74.22981262207,40.69953918457,1000,1,1,1313704614,1313704614,0
UMTS,310,410,3985,164106483,0,-74.18952900000001,40.743790000000004,1000,9,1,1313737468,1485367624,0
UMTS,310,410,3998,151618021,0,-74.184494,40.796585,1000,3,1,1313758667,1452609508,0
CDMA,310,410,33050,32954,0,-74.202346801758,40.779190063477,1000,1,1,1313747449,1313747449,0
CDMA,310,16,14,829,0,-74.158402,40.847167999999996,1000,2,1,1313773973,1343862874,0
UMTS,310,410,3999,151950237,0,-74.26730400000001,40.69233,2012,20,1,1313791627,1486613874,0
CDMA,310,16,14,4895,0,-74.200629,40.883559999999996,3345,4,1,1313793819,1338557861,0
CDMA,310,410,33050,32951,0,-74.200973510742,40.779190063477,1000,1,1,1313774162,1313774162,0
CDMA,310,260,32172,30409,0,-74.18312072753899,40.873947143555,1000,1,1,1313774585,1313774585,0
UMTS,310,410,3920,164833727,0,-74.131622,40.843506,1000,12,1,1313797456,1374065623,0
CDMA,310,4162,99,776,0,-74.131393,40.758590999999996,1000,3,1,1313799661,1357739935,0
CDMA,310,16,5,4618,0,-74.235031,40.695145000000004,1000,5,1,1313802293,1394634762,0
CDMA,310,16,14,4905,0,-74.266892,40.742111,1000,2,1,1313805199,1331391042,0
CDMA,310,4162,1,259,0,-74.137116,40.9021,1000,2,1,1313816436,1351843681,0
UMTS,310,410,3999,151962579,0,-74.21046199999999,40.781063,1938,11,1,1313848756,1492275032,0
UMTS,310,410,3997,151688773,0,-74.376754760742,40.692672729492,1000,1,1,1313837714,1313837714,0
CDMA,310,4162,1,4642,0,-74.13024899999999,40.851975,1000,2,1,1313869791,1322842083,0
UMTS,310,260,52162,124621904,0,-74.25315856933601,40.827255249023,1000,1,1,1313856329,1313856329,0
CDMA,310,4162,99,792,0,-74.160409,40.74528,1000,13,1,1313890944,1440775236,0
CDMA,310,4162,99,810,0,-74.207497,40.753098,1000,4,1,1313892381,1337115063,0
CDMA,310,4162,99,775,0,-74.163208,40.762710999999996,1000,2,1,1313894211,1323630041,0
UMTS,310,260,52194,32863971,0,-74.172134,40.856781,1000,2,1,1313880541,1313880541,0
UMTS,310,410,3998,151615167,0,-74.26002502441399,40.834121704102,1000,1,1,1313910470,1313910470,0
CDMA,310,16,14,272,0,-74.259338,40.865707,1000,2,1,1313937087,1345986344,0
UMTS,310,260,52162,124621131,0,-74.225967,40.779465,1000,5,1,1313941814,1465248731,0
UMTS,310,410,3920,164858777,0,-74.13780200000001,40.856552,1000,6,1,1313947892,1347048607,0
UMTS,310,260,52161,163937009,0,-74.18586730957,40.735244750977,1000,2,1,1313949159,1445709565,0
UMTS,310,260,52194,32864775,0,-74.125442,40.82808,1554,5,1,1313952899,1464969821,0
CDMA,310,410,33049,2796,0,-74.235305786133,40.69953918457,1000,1,1,1313938725,1313938725,0
CDMA,310,16,14,817,0,-74.350204,40.797043,1000,3,1,1313962680,1366222260,0
CDMA,310,16,15,262,0,-74.373322,40.861588,1000,4,1,1313971618,1363983757,0
CDMA,310,4162,99,532,0,-74.213333129883,40.772323608398,1000,1,1,1313951835,1313951835,0
CDMA,310,4162,99,316,0,-74.265518,40.737991,1000,3,1,1313972342,1326974033,0
UMTS,310,410,3920,10304506,0,-74.156571,40.867539,1571,6,1,1313982215,1348658727,0
CDMA,310,410,33034,4333,0,-74.192733764648,40.747604370117,1000,1,1,1314000590,1314000590,0
UMTS,310,410,3983,164268435,0,-74.288864135742,40.76545715332,1000,1,1,1314018155,1314018155,0
CDMA,310,16,14,276,0,-74.371262,40.732040000000005,1000,3,1,1314063653,1353611966,0
UMTS,310,410,3988,163874669,0,-74.19856999999999,40.902443,1000,4,1,1314072954,1317990388,0
CDMA,310,260,32157,34661,0,-74.192733764648,40.748977661133,1000,1,1,1314092780,1314092780,0
CDMA,310,16,14,4616,0,-74.263687,40.716934,1000,3,1,1314133782,1331289282,0
CDMA,310,4162,8,283,0,-74.257278,40.716705,1000,2,1,1314134126,1318274232,0
CDMA,310,260,32170,32831,0,-74.15016174316399,40.873947143555,1000,1,1,1314131595,1314131595,0
CDMA,310,410,3995,24910,0,-74.290161,40.814671999999995,27955,3,1,1314159732,1326117071,0
CDMA,310,4162,1,4903,0,-74.119263,40.843049,1462,2,1,1314172917,1334089849,0
UMTS,310,410,3998,151616979,0,-74.183807,40.783997,1000,2,1,1314196735,1454457013,0
UMTS,310,410,3998,151615746,0,-74.199736,40.791138000000004,4080,10,1,1314199145,1456764493,0
CDMA,310,16,14,4882,0,-74.232559204102,40.736618041992,1000,1,1,1314186499,1314186499,0
CDMA,310,4162,1,319,0,-74.143982,40.890427,1000,2,1,1314215968,1371710517,0
CDMA,310,4162,8,295,0,-74.253433,40.71547,1136,5,1,1314221677,1415644765,0
CDMA,310,4162,1,989,0,-74.127354,40.910218,79822,5,1,1314282673,1373872338,0
UMTS,310,410,3920,164853387,0,-74.126816,40.866394,1000,4,1,1314377957,1434123897,0
CDMA,310,16,14,490,0,-74.24876400000001,40.834396000000005,1000,5,1,1314379201,1367582423,0
CDMA,310,4162,99,817,0,-74.242447,40.74733,1000,5,1,1314398876,1351181456,0
CDMA,310,4162,99,518,0,-74.16526800000001,40.753098,1000,2,1,1314407774,1318325981,0
UMTS,310,260,52159,177043131,0,-74.132701,40.882187,1000,7,1,1314416100,1487705889,0
CDMA,310,16,14,594,0,-74.270325,40.711899,1000,2,1,1314416393,1331396244,0
UMTS,310,410,3999,151944746,0,-74.217388,40.715234,1000,21,1,1314421157,1487682630,0
CDMA,310,16,14,4907,0,-74.31289699999999,40.780792,1000,6,1,1314456092,1363962024,0
UMTS,310,260,52162,124622384,0,-74.222946,40.847305,1594,5,1,1314467786,1432161484,0
UMTS,310,260,52162,124622434,0,-74.34791564941399,40.79704284668,1000,1,1,1314542748,1314542748,0
CDMA,310,260,32157,33268,0,-74.148788452148,40.746231079102,1000,1,1,1314566329,1314566329,0
UMTS,310,260,52159,177046675,0,-74.131393,40.875778000000004,1000,3,1,1314606393,1439938052,0
CDMA,310,260,32157,30577,0,-74.14192199707,40.761337280273,1000,1,1,1314657051,1314657051,0
UMTS,310,410,3920,10304784,0,-74.138351,40.856369,1000,5,1,1314680478,1348256746,0
UMTS,310,410,3985,164127228,0,-74.184494018555,40.740737915039,1000,1,1,1314663053,1314663053,0
UMTS,310,260,52159,177046135,0,-74.147415161133,40.908279418945,1000,1,1,1314664417,1314664417,0
UMTS,310,260,52159,177044319,0,-74.199600219727,40.909652709961,1000,1,1,1314676088,1314676088,0
UMTS,310,410,3983,164264927,0,-74.31783100000001,40.719134999999994,4783,28,1,1314735100,1563742675,0
UMTS,310,410,3999,151944745,0,-74.22123,40.723,1000,12,1,1314747518,1489907702,0
CDMA,310,260,32161,30848,0,-74.21745300293,40.711898803711,1000,3,1,1314750839,1330719853,0
UMTS,310,260,52159,177046444,0,-74.148331,40.903244,1000,3,1,1314755671,1444859423,0
UMTS,310,410,3983,164264933,0,-74.319351,40.719315,1000,20,1,1314794518,1490124900,0
CDMA,310,16,14,544,0,-74.183807,40.777817,1000,2,1,1314803948,1318096816,0
CDMA,310,16,14,4643,0,-74.240799,40.746918,1000,4,1,1314820694,1357401403,0
CDMA,310,4162,8,466,0,-74.29985,40.689468,1000,3,1,1314845656,1341158813,0
CDMA,310,4174,1,4708,0,-74.180374145508,40.905532836914,1000,1,1,1314852099,1314852099,0
CDMA,310,410,3995,31822,0,-74.328255,40.83363,31441,4,1,1314897169,1326122159,0
UMTS,310,410,3999,151947759,0,-74.257278,40.747603999999995,1000,2,1,1314901019,1327321628,0
UMTS,310,410,3999,151949481,0,-74.24217224121101,40.780563354492,1000,1,1,1314882811,1314882811,0
CDMA,310,4162,99,524,0,-74.19300799999999,40.792099,1000,5,1,1314908065,1336993925,0
UMTS,310,410,3999,151942649,0,-74.244918,40.760651,1771,2,1,1314989777,1318356631,0
CDMA,310,4162,99,827,0,-74.268265,40.746232,1282,3,1,1315003788,1351686127,0
UMTS,310,410,3999,151943977,0,-74.25346400000001,40.721817,1000,9,1,1315010142,1485762047,0
CDMA,310,16,14,302,0,-74.277877807617,40.73112487793,1000,1,1,1315003338,1315003338,0
UMTS,310,410,3983,164264520,0,-74.307404,40.810089000000005,1000,2,1,1315024945,1339859610,0
UMTS,310,410,3999,151618019,0,-74.181747436523,40.798416137695,1000,1,1,1315049502,1315049502,0
CDMA,310,16,14,288,0,-74.175568,40.781937,1000,2,1,1315088496,1350324604,0
CDMA,310,16,5,4639,0,-74.170761108398,40.678939819336,1000,1,1,1315157028,1315157028,0
CDMA,310,16,14,4872,0,-74.263458,40.722198,1000,2,1,1315186137,1331658325,0
UMTS,310,410,3920,164855058,0,-74.14295200000001,40.866738,1023,4,1,1315203795,1484760392,0
UMTS,310,410,3988,163878821,0,-74.15565500000001,40.901413,1154,4,1,1315241432,1467283396,0
CDMA,310,4162,99,521,0,-74.139095,40.742919,1000,17,1,1315254026,1440775394,0
CDMA,310,4162,1,4904,0,-74.136428833008,40.84098815918,1000,1,1,1315288321,1315288321,0
UMTS,310,410,3983,164268681,0,-74.33692932128899,40.795669555664,1000,1,1,1315310856,1315310856,0
UMTS,310,410,3999,9497591,0,-74.272041,40.713271999999996,1000,4,1,1315334603,1338918640,0
CDMA,310,260,32173,33700,0,-74.134293,40.821304,1000,9,1,1315364401,1383998805,0
UMTS,310,260,52161,163940059,0,-74.17903199999999,40.742096999999994,1000,12,1,1315404330,1461738580,0
CDMA,310,16,14,4361,0,-74.23118591308601,40.707778930664,1000,1,1,1315389959,1315389959,0
CDMA,310,260,32170,31591,0,-74.198227,40.79773,1000,2,1,1315418225,1327855104,0
CDMA,310,410,3998,39059,0,-74.222946,40.807571,1000,3,1,1315455702,1332105233,0
CDMA,310,4162,1,456,0,-74.203720092773,40.812149047852,1000,1,1,1315503018,1315503018,0
UMTS,310,410,3988,10243005,0,-74.22019958496101,40.894546508789,1000,1,1,1315509187,1315509187,0
UMTS,310,410,3997,151682501,0,-74.276276,40.683289,1118,6,1,1315530613,1461191137,0
UMTS,310,410,3920,164840579,0,-74.13334,40.869484,1755,4,1,1315546081,1363361001,0
CDMA,310,4162,99,527,0,-74.179688,40.768204,1000,2,1,1315625610,1317830855,0
UMTS,310,410,3920,164854999,0,-74.124374,40.869827,1222,9,1,1315632517,1484926228,0
CDMA,310,16,14,993,0,-74.31815999999999,40.724259,1632,3,1,1315661215,1332857384,0
CDMA,310,4162,8,553,0,-74.22397600000001,40.713959,1000,4,1,1315680676,1348842132,0
CDMA,310,16,14,777,0,-74.30705999999999,40.817299,1000,4,1,1315692948,1326984130,0
UMTS,310,410,3997,151683871,0,-74.287490844727,40.695419311523,1000,1,1,1315765064,1315765064,0
UMTS,310,260,52162,124621602,0,-74.320167,40.883259,1617,7,1,1315787099,1491518203,0
UMTS,310,260,52162,124621979,0,-74.350662,40.805741,1109,3,1,1315828305,1446290119,0
CDMA,310,4162,99,793,0,-74.17305,40.720139,1234,3,1,1315844199,1345097309,0
CDMA,310,16,14,4642,0,-74.314041,40.866165,1000,3,1,1315869441,1347382688,0
UMTS,310,410,3999,151944381,0,-74.274537,40.713303,1559,32,1,1315887863,1563742848,0
UMTS,310,260,52159,177046468,0,-74.148788,40.893173,1000,3,1,1315919115,1440177379,0
UMTS,310,260,52162,124614837,0,-74.261398,40.908966,1000,2,1,1315920464,1336495878,0
CDMA,310,16,12,527,0,-74.304441,40.718185999999996,25769,2,1,1315926368,1328914071,0
CDMA,310,4162,99,558,0,-74.28199768066399,40.768203735352,1000,1,1,1315919061,1315919061,0
UMTS,310,410,3985,164106481,0,-74.181747,40.745407,1000,5,1,1315942574,1484760372,0
CDMA,310,4162,1,661,0,-74.359617,40.826526,71864,4,1,1315947842,1383227071,0
CDMA,310,16,1,836,0,-74.177627563477,40.856094360352,1000,2,1,1316000809,1351268436,0
UMTS,310,410,3998,151603267,0,-74.162521,40.778275,1000,3,1,1316023201,1351877326,0
UMTS,310,410,3999,9497802,0,-74.26002502441399,40.74348449707,1000,1,1,1316026369,1316026369,0
UMTS,310,410,3985,164132202,0,-74.161405,40.74194,1020,16,1,1316053329,1489181508,0
CDMA,310,16,14,4358,0,-74.348373,40.70961,1000,3,1,1316091199,1347037291,0
UMTS,310,410,3999,151615166,0,-74.240798950195,40.820388793945,1000,1,1,1316115105,1316115105,0
UMTS,310,410,3985,164137623,0,-74.181747,40.735833,1000,7,1,1316138351,1481822265,0
CDMA,310,410,3919,38788,0,-74.183121,40.698166,1000,2,1,1316190077,1372128550,0
CDMA,310,4162,1,340,0,-74.176941,40.821075,1000,2,1,1316196504,1327012591,0
UMTS,310,410,3999,151945056,0,-74.20564300000001,40.706131,1000,5,1,1316216285,1485367611,0
UMTS,310,410,3983,164271813,0,-74.368401,40.745544,1000,12,1,1316231582,1473659690,0
UMTS,310,410,3998,151594095,0,-74.16526800000001,40.841446000000005,1000,3,1,1316246141,1326793473,0
CDMA,310,4162,99,553,0,-74.187241,40.751038,1000,2,1,1316274112,1338061075,0
UMTS,310,260,52162,124615572,0,-74.257525,40.890626,1000,6,1,1316385670,1506806552,0
UMTS,310,410,3919,164930674,0,-74.198227,40.675163,1000,4,1,1316484343,1343895849,0
CDMA,310,4162,8,801,0,-74.253845,40.713731,1534,6,1,1316491149,1415644778,0
UMTS,310,410,3997,151684645,0,-74.263699,40.730678999999995,6745,3,1,1316495105,1325953315,0
UMTS,310,260,52159,177046467,0,-74.155654907227,40.902786254883,1000,1,1,1316504747,1316504747,0
CDMA,310,4162,1,341,0,-74.158402,40.821075,1000,2,1,1316531691,1318628130,0
UMTS,310,410,3998,151644129,0,-74.154282,40.769577000000005,1000,3,1,1316539316,1435133036,0
UMTS,310,410,3999,151942622,0,-74.26002502441399,40.806655883789,1000,1,1,1316524377,1316524377,0
UMTS,310,410,3999,151937413,0,-74.228439331055,40.746231079102,1000,1,1,1316546878,1316546878,0
UMTS,310,260,52164,98399952,0,-74.147415161133,40.76545715332,1000,1,1,1316553119,1316553119,0
UMTS,310,260,52194,32867287,0,-74.131393,40.843277,1000,3,1,1316605351,1440415467,0
UMTS,310,260,52194,32867290,0,-74.130478,40.843277,1000,3,1,1316605426,1457600548,0
UMTS,310,410,3998,151622542,0,-74.16114807128899,40.816268920898,1000,1,1,1316610104,1316610104,0
